time,frequency,confidence
104.700,345.330,0.972785
104.800,362.509,0.958910
104.900,346.625,0.969073
105.000,349.516,0.978539
105.100,361.342,0.967749
105.200,306.136,0.710486
105.300,357.747,0.965975
105.400,346.256,0.974604
105.500,363.746,0.965501
105.600,351.970,0.911908
105.700,352.515,0.963535
105.800,350.256,0.978212
105.900,352.554,0.566694
106.000,358.435,0.313002
106.100,349.205,0.437248
106.200,480.129,0.592643
106.300,347.087,0.971447
106.400,347.097,0.967214
106.500,398.130,0.830890
106.600,457.626,0.917001
106.700,468.981,0.968611
106.800,459.645,0.934829
106.900,461.150,0.510896
107.000,438.266,0.139648
